Severity,Start_Lat,Start_Lng,Start_Time,Hour,DayOfWeek,Month,Weather_Group,City,Temperature(F),Visibility(mi),Humidity(%),Wind_Speed(mph)
2,32.94267,-96.90371,2018-02-06 13:12:58,13,Tuesday,2,Cloudy,Carrollton,42.8,7.0,70.0,8.1
2,30.358736,-97.699469,2021-07-31 01:16:00,1,Saturday,7,Clear,Austin,82.0,10.0,71.0,5.0
2,30.34001,-97.591125,2016-06-23 17:48:03,17,Thursday,6,Cloudy,Austin,91.9,10.0,45.0,10.4
2,30.25955,-97.753479,2019-05-30 13:43:05,13,Thursday,5,Cloudy,Austin,82.0,10.0,67.0,6.0
2,30.355673,-97.715057,2016-08-31 17:36:24,17,Wednesday,8,Cloudy,Austin,91.0,10.0,53.0,4.6
2,30.309004,-97.757637,2017-08-16 08:16:39,8,Wednesday,8,Cloudy,Austin,81.0,10.0,79.0,5.8
3,32.835196999999994,-96.632233,2020-10-28 10:51:32,10,Wednesday,10,Cloudy,Mesquite,39.0,4.0,100.0,9.0
2,29.755171,-95.463142,2019-01-01 04:24:19,4,Tuesday,1,Fog,Houston,51.8,5.0,82.0,5.8
2,29.41247000000001,-98.519768,2021-04-26 10:40:34,10,Monday,4,Cloudy,San Antonio,73.0,10.0,69.0,12.0
2,32.935009,-96.752228,2019-06-04 09:44:21,9,Tuesday,6,Clear,Dallas,82.0,10.0,70.0,7.0
2,32.784935,-96.814957,2016-11-22 17:42:24,17,Tuesday,11,Cloudy,Dallas,69.1,10.0,90.0,8.1
2,29.375385,-98.45195,2017-04-26 08:56:35,8,Wednesday,4,Clear,San Antonio,77.0,10.0,76.0,3.5
2,30.339102,-97.700294,2016-12-15 10:33:28,10,Thursday,12,Fog,Austin,46.9,6.0,83.0,3.5
3,30.377069,-97.676155,2018-04-19 07:34:08,7,Thursday,4,Clear,Austin,59.0,10.0,38.0,9.2
2,32.849335,-96.683144,2018-05-23 09:05:19,9,Wednesday,5,Cloudy,Dallas,79.0,10.0,74.0,6.9
2,32.799469,-96.793442,2019-11-07 04:06:52,4,Thursday,11,Rain,Dallas,65.0,3.0,93.0,7.0
3,32.677551,-97.080254,2018-10-22 19:31:11,19,Monday,10,Clear,Arlington,57.9,10.0,90.0,
2,32.734257,-96.682907,2020-05-22 17:34:14,17,Friday,5,Cloudy,Dallas,90.0,10.0,55.0,9.0
2,30.15274,-97.791779,2018-12-07 11:42:38,11,Friday,12,Rain,Austin,52.0,8.0,89.0,15.0
2,29.8042,-95.293096,2016-10-11 13:32:33,13,Tuesday,10,Cloudy,Houston,80.6,2.0,79.0,11.5
3,29.42350200000001,-98.389603,2021-08-23 19:11:43,19,Monday,8,Clear,San Antonio,94.0,10.0,41.0,9.0
2,30.257185,-97.746864,2018-09-18 22:07:18,22,Tuesday,9,Clear,Austin,82.0,10.0,65.0,
3,32.777679,-96.801315,2021-10-04 12:45:48,12,Monday,10,Clear,Dallas,87.0,10.0,28.0,8.0
2,29.923573,-95.628609,2017-09-12 10:14:02,10,Tuesday,9,Clear,Houston,75.0,10.0,57.0,5.8
2,30.277903,-97.742996,2017-08-16 22:49:40,22,Wednesday,8,Clear,Austin,86.0,10.0,63.0,8.1
2,29.692844,-95.412971,2017-09-13 14:57:06,14,Wednesday,9,Other,Houston,,,,
3,30.052431,-95.432014,2019-02-06 19:28:25,19,Wednesday,2,Cloudy,Spring,73.9,10.0,87.0,10.4
3,32.661228,-97.256119,2019-10-24 21:01:20,21,Thursday,10,Rain,Fort Worth,51.0,5.0,94.0,13.0
2,32.836971000000005,-97.040298,2019-03-27 09:15:34,9,Wednesday,3,Cloudy,Irving,57.9,10.0,60.0,15.0
2,32.926437,-96.820724,2020-02-12 08:16:13,8,Wednesday,2,Rain,Dallas,43.0,2.0,93.0,5.0
3,32.875374,-96.51915,2021-09-04 18:42:49,18,Saturday,9,Clear,Rowlett,92.0,10.0,48.0,7.0
3,32.705708,-96.827271,2016-09-05 22:42:32,22,Monday,9,Clear,Dallas,78.1,10.0,84.0,9.2
3,33.193619,-97.124207,2021-11-11 17:31:06,17,Thursday,11,Clear,Denton,56.0,10.0,53.0,0.0
2,32.73931146,-96.61187053,2022-08-21 14:54:13,14,Sunday,8,Cloudy,Mesquite,75.0,1.0,94.0,5.0
2,30.249423,-97.765687,2021-06-11 17:29:00,17,Friday,6,Clear,Austin,91.0,10.0,52.0,5.0
2,29.398069,-98.549171,2018-03-09 11:20:29,11,Friday,3,Cloudy,San Antonio,68.0,10.0,64.0,16.1
2,30.34909600000001,-97.546593,2017-04-19 20:30:49,20,Wednesday,4,Cloudy,Manor,73.4,10.0,78.0,8.1
2,32.759698,-97.204932,2021-08-21 11:24:38,11,Saturday,8,Clear,Fort Worth,90.0,10.0,55.0,10.0
3,32.88102,-96.897964,2018-04-03 10:19:03,10,Tuesday,4,Cloudy,Dallas,73.9,10.0,71.0,13.8
3,29.70432700000001,-95.512993,2017-05-02 19:42:52,19,Tuesday,5,Clear,Houston,77.0,10.0,61.0,13.8
2,32.90913,-96.735435,2018-02-27 06:20:31,6,Tuesday,2,Cloudy,Dallas,53.6,10.0,88.0,6.9
3,32.79415,-96.81478,2016-12-02 21:25:24,21,Friday,12,Cloudy,Dallas,55.9,10.0,57.0,6.9
2,32.999336,-96.855637,2018-09-03 08:33:34,8,Monday,9,Cloudy,Dallas,75.2,4.0,89.0,5.8
3,32.792156,-96.729103,2016-11-11 18:59:51,18,Friday,11,Clear,Dallas,66.2,10.0,64.0,
2,30.649424,-97.67993,2020-12-03 01:03:32,1,Thursday,12,Clear,Georgetown,39.0,10.0,70.0,9.0
2,33.858082,-98.577911,2018-12-12 17:10:09,17,Wednesday,12,Clear,Wichita Falls,56.8,10.0,64.0,5.8
3,29.739073,-95.26506,2017-07-20 11:50:10,11,Thursday,7,Cloudy,Houston,93.0,10.0,50.0,5.8
2,32.778659999999995,-96.916466,2020-04-12 17:17:18,17,Sunday,4,Other,Dallas,74.0,10.0,33.0,12.0
2,32.925018,-96.764168,2022-03-23 10:24:01,10,Wednesday,3,Clear,Dallas,54.0,13.0,33.0,15.0
2,29.67774600000001,-95.321732,2017-10-06 13:37:54,13,Friday,10,Cloudy,Houston,87.1,10.0,46.0,10.4
2,31.767438,-106.48049,2021-06-13 13:03:07,13,Sunday,6,Cloudy,El Paso,99.0,10.0,19.0,13.0
2,29.627159,-95.248528,2019-09-07 16:07:11,16,Saturday,9,Clear,Houston,95.0,10.0,38.0,3.0
2,30.200611,-97.865433,2018-06-11 19:50:53,19,Monday,6,Clear,Austin,91.0,10.0,41.0,6.9
2,32.996497,-96.829217,2021-12-03 19:20:13,19,Friday,12,Clear,Dallas,70.0,10.0,78.0,10.0
2,32.9241693,-96.75735354,2023-02-03 03:06:30,3,Friday,2,Clear,Dallas,31.0,5.0,100.0,5.0
2,29.744099,-95.773163,2020-12-19 15:40:40,15,Saturday,12,Cloudy,Katy,64.0,10.0,94.0,7.0
3,29.784895,-95.64492,2016-08-16 09:10:59,9,Tuesday,8,Rain,Houston,73.9,6.0,91.0,4.6
3,29.925390000000004,-95.302803,2019-11-21 18:41:44,18,Thursday,11,Cloudy,Houston,73.0,10.0,81.0,13.0
2,32.683629,-96.810518,2022-02-11 17:11:26,17,Friday,2,Clear,Dallas,75.0,10.0,21.0,7.0
2,29.870443,-95.548386,2021-10-22 18:02:00,18,Friday,10,Clear,Houston,85.0,10.0,59.0,0.0
2,32.71321892722743,-96.7002546782651,2022-02-25 14:12:00,14,Friday,2,Cloudy,Dallas,36.0,10.0,65.0,12.0
3,32.97514,-96.8235,2020-05-16 19:50:56,19,Saturday,5,Cloudy,Addison,68.0,10.0,88.0,14.0
2,32.83458352,-96.89811587,2023-01-31 04:44:00,4,Tuesday,1,Cloudy,Irving,26.0,10.0,84.0,13.0
2,30.260321,-97.755714,2017-12-06 07:09:27,7,Wednesday,12,Rain,Austin,41.0,8.0,93.0,3.5
2,29.788059000000004,-95.360497,2018-03-09 18:17:09,18,Friday,3,Cloudy,Houston,68.0,10.0,64.0,11.5
2,30.222942,-97.742183,2022-11-01 21:26:00,21,Tuesday,11,Cloudy,Austin,61.0,10.0,100.0,0.0
2,31.74382,-106.286667,2019-02-01 11:03:11,11,Friday,2,Cloudy,El Paso,63.0,10.0,29.0,11.5
2,29.781904,-95.428893,2020-10-30 21:37:00,21,Friday,10,Clear,Houston,60.0,10.0,57.0,6.0
2,33.070438,-96.688255,2021-12-14 19:12:14,19,Tuesday,12,Clear,Plano,70.0,10.0,83.0,8.0
2,29.722178000000003,-95.557594,2018-07-25 20:09:26,20,Wednesday,7,Clear,Houston,91.4,10.0,38.0,4.6
2,32.881363,-97.099403,2017-07-26 15:11:14,15,Wednesday,7,Cloudy,Grapevine,96.1,10.0,44.0,10.4
2,29.670675,-95.461891,2022-05-02 07:51:31,7,Monday,5,Cloudy,Houston,76.0,10.0,85.0,18.0
3,32.84028,-97.23337,2017-12-27 06:56:04,6,Wednesday,12,Other,North Richland Hills,,,,
2,30.236716,-98.007707,2021-08-05 13:18:15,13,Thursday,8,Fog,Austin,80.0,6.0,81.0,3.0
2,30.368988,-97.718636,2017-04-13 15:25:02,15,Thursday,4,Cloudy,Austin,80.1,10.0,56.0,9.2
2,32.81617,-96.82075,2022-05-29 10:29:57,10,Sunday,5,Clear,Dallas,81.0,10.0,62.0,18.0
2,29.7386,-95.605957,2020-09-14 10:16:02,10,Monday,9,Cloudy,Houston,80.0,10.0,81.0,12.0
2,29.438985,-98.456015,2021-05-06 08:11:45,8,Thursday,5,Clear,San Antonio,64.0,10.0,72.0,9.0
3,32.885582,-96.700478,2018-02-27 16:07:54,16,Tuesday,2,Cloudy,Dallas,64.0,10.0,93.0,13.8
3,29.39125,-98.47612,2017-01-24 18:10:44,18,Tuesday,1,Clear,San Antonio,80.1,10.0,38.0,5.8
2,32.720323,-96.855618,2022-05-24 14:06:00,14,Tuesday,5,Cloudy,Dallas,69.0,10.0,75.0,13.0
2,32.783077,-96.81044,2018-03-13 06:25:59,6,Tuesday,3,Cloudy,Dallas,48.0,10.0,54.0,3.5
2,32.736453000000004,-97.440847,2023-01-24 19:53:30,19,Tuesday,1,Snow,Fort Worth,35.0,6.0,92.0,15.0
3,29.735397,-95.347145,2018-06-28 07:19:04,7,Thursday,6,Cloudy,Houston,80.6,10.0,84.0,3.5
2,32.748736,-96.66985,2021-01-22 02:03:16,2,Friday,1,Cloudy,Dallas,46.0,0.5,100.0,3.0
2,30.446951,-97.667615,2020-09-28 20:30:00,20,Monday,9,Cloudy,Austin,72.0,,33.0,0.0
2,33.884254,-98.539848,2021-06-25 14:21:00,14,Friday,6,Clear,Wichita Falls,94.0,10.0,45.0,17.0
2,29.86725,-95.564011,2017-11-08 18:57:47,18,Wednesday,11,Rain,Houston,55.9,10.0,93.0,5.8
2,29.812897,-95.429428,2016-11-16 18:50:50,18,Wednesday,11,Clear,Houston,71.6,10.0,64.0,8.1
2,30.33765,-97.558487,2019-11-18 06:24:05,6,Monday,11,Clear,Manor,48.0,10.0,71.0,0.0
3,32.68523,-96.74711,2019-05-06 16:59:05,16,Monday,5,Clear,Dallas,80.0,10.0,50.0,15.0
3,29.731882,-95.388535,2019-02-18 11:38:32,11,Monday,2,Clear,Houston,57.2,10.0,33.0,19.6
2,29.787340000000004,-95.56344,2017-02-17 17:55:05,17,Friday,2,Cloudy,Houston,60.8,10.0,82.0,9.2
2,30.411949,-97.72345,2022-11-15 18:04:00,18,Tuesday,11,Clear,Austin,47.0,10.0,66.0,3.0
3,32.590065,-96.822235,2017-07-08 20:32:42,20,Saturday,7,Clear,Lancaster,78.6,10.0,84.0,4.6
2,30.215075,-97.735344,2018-09-24 08:55:54,8,Monday,9,Cloudy,Austin,73.9,10.0,87.0,
2,32.791973,-96.699989,2018-03-05 16:19:11,16,Monday,3,Cloudy,Dallas,70.0,10.0,21.0,15.0
2,29.750076,-95.469604,2018-07-09 10:30:50,10,Monday,7,Cloudy,Houston,84.2,8.0,74.0,
2,29.960775,-95.547333,2021-08-26 17:25:08,17,Thursday,8,Storm,Houston,82.0,10.0,85.0,3.0
2,29.78534102,-95.74957252,2022-06-16 03:08:00,3,Thursday,6,Clear,Katy,77.0,4.0,100.0,6.0
2,29.871987104273447,-95.40884613945288,2022-01-10 07:07:39,7,Monday,1,Clear,Houston,47.0,10.0,59.0,9.0
2,32.647238,-96.94296,2020-11-17 02:52:56,2,Tuesday,11,Clear,Dallas,47.0,10.0,54.0,3.0
2,29.8407,-95.305771,2021-08-30 07:38:13,7,Monday,8,Clear,Houston,80.0,10.0,76.0,5.0
2,30.344629,-97.556847,2019-10-24 07:46:51,7,Thursday,10,Cloudy,Manor,63.0,10.0,88.0,0.0
2,29.506451,-98.478463,2021-07-17 23:05:07,23,Saturday,7,Clear,San Antonio,80.0,10.0,79.0,12.0
2,29.736019,-95.613533,2017-03-05 22:17:54,22,Sunday,3,Cloudy,Houston,66.9,10.0,97.0,11.5
3,32.736568,-97.440681,2018-08-23 08:47:55,8,Thursday,8,Cloudy,Fort Worth,80.1,10.0,62.0,9.2
2,30.21464000000001,-97.733559,2020-02-07 09:52:56,9,Friday,2,Cloudy,Austin,57.0,10.0,36.0,9.0
2,29.69158,-95.521896,2017-07-17 15:07:37,15,Monday,7,Clear,Houston,87.8,10.0,55.0,9.2
2,29.651151,-95.470523,2022-12-13 00:02:02,0,Tuesday,12,Cloudy,Houston,70.0,10.0,90.0,12.0
2,30.408899,-97.706123,2019-11-29 09:24:49,9,Friday,11,Fog,Austin,53.0,2.0,93.0,0.0
2,32.864507,-96.744865,2021-11-12 17:52:42,17,Friday,11,Clear,Dallas,59.0,10.0,28.0,14.0
2,30.164101,-97.692955,2016-09-29 05:55:10,5,Thursday,9,Clear,Austin,59.0,10.0,93.0,
2,29.545561,-98.368915,2021-03-12 17:54:27,17,Friday,3,Cloudy,San Antonio,77.0,10.0,58.0,18.0
2,30.026388,-95.404457,2017-01-12 17:54:32,17,Thursday,1,Cloudy,Houston,73.0,10.0,73.0,15.0
2,30.09518980965569,-97.676342725288,2021-11-12 16:42:00,16,Friday,11,Clear,Austin,72.0,10.0,40.0,14.0
2,30.058593,-95.432848,2021-06-08 16:20:54,16,Tuesday,6,Cloudy,Spring,92.0,10.0,54.0,14.0
2,32.767399,-96.83564,2020-12-28 09:56:01,9,Monday,12,Clear,Dallas,52.0,10.0,49.0,9.0
2,32.908293,-96.898075,2023-01-18 04:20:00,4,Wednesday,1,Cloudy,Dallas,64.0,9.0,90.0,7.0
3,32.767654,-96.833214,2019-09-09 19:13:25,19,Monday,9,Clear,Dallas,93.0,10.0,33.0,12.0
3,29.394514,-98.485939,2018-04-04 08:04:30,8,Wednesday,4,Cloudy,San Antonio,55.9,10.0,32.0,15.0
3,29.7717,-95.45596,2020-01-15 07:31:43,7,Wednesday,1,Cloudy,Houston,71.0,7.0,93.0,8.0
2,32.798824,-96.793106,2021-11-30 10:15:42,10,Tuesday,11,Cloudy,Dallas,58.0,10.0,62.0,7.0
2,32.864289,-96.856204,2020-09-19 17:39:16,17,Saturday,9,Clear,Dallas,80.0,10.0,40.0,7.0
3,32.778973,-96.782043,2018-01-29 04:19:37,4,Monday,1,Cloudy,Dallas,43.0,10.0,51.0,9.2
2,32.829084,-96.825415,2021-06-15 10:55:00,10,Tuesday,6,Clear,Dallas,89.0,10.0,52.0,5.0
3,29.72868,-95.46022,2018-02-13 19:46:38,19,Tuesday,2,Fog,Houston,51.8,0.2,100.0,4.6
2,32.165956,-101.689453,2023-01-31 06:01:00,6,Tuesday,1,Fog,Big Spring,21.0,2.0,91.0,16.0
3,29.685858000000003,-95.277901,2018-07-19 17:24:19,17,Thursday,7,Cloudy,Houston,95.0,10.0,49.0,8.1
2,32.777412,-96.765305,2017-06-21 09:13:15,9,Wednesday,6,Cloudy,Dallas,82.0,10.0,62.0,
2,30.276793,-97.637276,2016-12-13 11:01:09,11,Tuesday,12,Cloudy,Austin,69.1,10.0,73.0,4.6
2,29.675789,-95.542122,2020-05-11 07:48:34,7,Monday,5,Clear,Houston,69.0,10.0,61.0,9.0
2,32.761790999999995,-96.480614,2019-02-26 08:08:06,8,Tuesday,2,Cloudy,Forney,50.0,10.0,76.0,
2,29.675625,-95.508644,2018-10-29 10:15:41,10,Monday,10,Clear,Houston,75.2,10.0,73.0,10.4
2,29.463479,-98.621544,2021-06-15 21:13:09,21,Tuesday,6,Clear,San Antonio,79.0,10.0,79.0,0.0
2,29.033903,-95.445151,2022-09-28 09:39:00,9,Wednesday,9,Clear,Lake Jackson,78.0,10.0,43.0,10.0
2,29.746604,-95.454054,2020-12-23 14:10:30,14,Wednesday,12,Cloudy,Houston,78.0,10.0,66.0,17.0
2,30.161821000000003,-97.687973,2021-01-31 00:27:00,0,Sunday,1,Other,Austin,61.0,6.0,32.0,9.0
2,31.8927,-106.404007,2019-04-18 14:55:55,14,Thursday,4,Clear,El Paso,76.0,10.0,23.0,3.0
2,29.620609,-95.508339,2018-02-13 07:38:57,7,Tuesday,2,Cloudy,Houston,44.6,10.0,88.0,
2,30.203951,-97.858658,2019-08-27 12:32:45,12,Tuesday,8,Clear,Austin,89.0,10.0,57.0,6.0
2,29.689095,-95.595932,2019-07-19 07:49:53,7,Friday,7,Clear,Houston,81.0,10.0,94.0,8.0
2,29.625524,-95.284064,2021-09-22 07:28:31,7,Wednesday,9,Cloudy,Houston,72.0,10.0,57.0,12.0
2,32.78548,-96.743127,2021-11-30 21:23:32,21,Tuesday,11,Clear,Dallas,62.0,10.0,58.0,8.0
2,30.139479,-96.071713,2020-12-07 19:36:24,19,Monday,12,Clear,Hempstead,53.0,10.0,55.0,3.0
3,32.777679,-96.801315,2021-04-16 10:03:07,10,Friday,4,Rain,Dallas,58.0,3.0,90.0,5.0
3,31.7785,-106.392723,2018-10-18 08:44:47,8,Thursday,10,Other,El Paso,50.0,10.0,80.0,8.1
2,29.660093,-95.5839,2019-02-12 08:55:04,8,Tuesday,2,Clear,Houston,57.0,10.0,57.0,16.1
2,32.871140000000004,-96.759926,2019-08-23 04:14:17,4,Friday,8,Clear,Dallas,84.0,10.0,65.0,12.0
2,30.232937,-97.818398,2017-02-21 17:37:07,17,Tuesday,2,Clear,Austin,77.0,10.0,24.0,
3,32.642746,-96.839966,2017-01-06 15:39:20,15,Friday,1,Snow,Dallas,21.9,6.0,75.0,17.3
2,29.464729,-98.52623,2019-09-30 18:34:31,18,Monday,9,Cloudy,San Antonio,86.0,10.0,67.0,12.0
2,29.734990000000003,-95.418789,2022-05-03 11:11:30,11,Tuesday,5,Rain,Houston,80.0,10.0,71.0,13.0
2,29.680914,-95.342461,2018-01-31 07:04:42,7,Wednesday,1,Cloudy,Houston,41.0,10.0,100.0,3.5
2,30.140591,-97.828529,2020-07-17 11:04:04,11,Friday,7,Clear,Austin,87.0,10.0,65.0,8.0
2,32.748829,-96.682877,2019-09-27 15:22:55,15,Friday,9,Cloudy,Dallas,91.0,10.0,43.0,14.0
2,33.437271,-95.845451,2018-12-14 11:17:13,11,Friday,12,Rain,Pecan Gap,45.1,10.0,91.0,18.4
2,32.748829,-96.682877,2020-08-31 07:01:19,7,Monday,8,Clear,Dallas,79.0,10.0,89.0,6.0
2,30.258656,-97.748482,2018-06-04 10:11:39,10,Monday,6,Clear,Austin,78.1,10.0,64.0,4.6
2,31.790461,-106.311981,2021-02-01 18:23:40,18,Monday,2,Cloudy,El Paso,61.0,10.0,25.0,0.0
3,30.37705,-97.676064,2018-11-07 16:30:20,16,Wednesday,11,Cloudy,Austin,82.9,10.0,63.0,3.5
2,32.94568,-97.31165,2018-07-07 08:38:19,8,Saturday,7,Cloudy,Fort Worth,80.1,10.0,71.0,8.1
2,29.722977,-95.323084,2022-07-24 14:26:43,14,Sunday,7,Cloudy,Houston,96.0,10.0,40.0,9.0
2,29.454613,-98.628634,2020-12-24 07:14:03,7,Thursday,12,Clear,San Antonio,37.0,10.0,40.0,16.0
2,32.748744,-96.665482,2022-11-19 00:51:00,0,Saturday,11,Cloudy,Dallas,37.0,10.0,62.0,13.0
2,30.160994,-97.648537,2017-08-21 16:50:35,16,Monday,8,Cloudy,Del Valle,96.1,10.0,37.0,4.6
2,29.655939,-95.348801,2021-12-06 06:39:04,6,Monday,12,Cloudy,Houston,74.0,10.0,91.0,8.0
2,29.77378,-95.36763,2017-03-21 07:23:22,7,Tuesday,3,Clear,Houston,66.2,10.0,83.0,10.4
2,29.597826,-95.38681,2017-04-14 17:20:02,17,Friday,4,Cloudy,Houston,80.6,10.0,51.0,9.2
2,31.898845,-106.438845,2020-12-19 19:30:02,19,Saturday,12,Clear,El Paso,45.0,10.0,33.0,5.0
2,32.862583,-96.770152,2020-11-15 14:13:01,14,Sunday,11,Clear,Dallas,67.0,10.0,16.0,9.0
2,29.740487,-95.369072,2022-12-23 15:55:53,15,Friday,12,Clear,Houston,33.0,10.0,28.0,16.0
4,31.00032,-103.697372,2021-07-17 12:22:51,12,Saturday,7,Clear,Balmorhea,89.0,10.0,43.0,5.0
3,29.82864600000001,-95.381119,2018-10-14 19:13:12,19,Sunday,10,Clear,Houston,82.4,10.0,66.0,
2,29.810559,-95.437604,2022-04-27 07:33:00,7,Wednesday,4,Clear,Houston,65.0,10.0,63.0,13.0
2,32.766502,-96.895737,2017-01-06 17:33:58,17,Friday,1,Cloudy,Dallas,23.0,10.0,65.0,16.1
2,29.444393,-98.477859,2021-08-04 18:39:53,18,Wednesday,8,Cloudy,San Antonio,88.0,10.0,55.0,13.0
2,29.69467,-95.242732,2022-08-09 20:42:51,20,Tuesday,8,Cloudy,Houston,86.0,10.0,65.0,8.0
2,31.766359,-106.263184,2019-10-18 17:09:03,17,Friday,10,Cloudy,El Paso,77.0,10.0,29.0,14.0
2,29.776564,-95.345795,2022-02-22 17:17:04,17,Tuesday,2,Cloudy,Houston,76.0,10.0,76.0,9.0
2,32.723751,-96.857088,2020-10-30 13:04:09,13,Friday,10,Clear,Dallas,62.0,10.0,37.0,3.0
2,30.245081,-97.776154,2020-08-26 16:59:19,16,Wednesday,8,Cloudy,Austin,95.0,10.0,46.0,5.0
2,29.624882,-95.365768,2016-08-16 19:01:55,19,Tuesday,8,Cloudy,Houston,80.6,10.0,79.0,11.5
3,32.918411,-96.855179,2021-12-17 06:56:51,6,Friday,12,Cloudy,Dallas,70.0,10.0,83.0,12.0
2,29.424021000000003,-98.405563,2020-01-23 11:43:43,11,Thursday,1,Clear,San Antonio,67.0,10.0,49.0,9.0
2,29.751143,-95.364449,2017-01-27 23:43:14,23,Friday,1,Cloudy,Houston,50.0,10.0,30.0,6.9
3,32.77198,-96.7994,2019-11-08 06:11:09,6,Friday,11,Cloudy,Dallas,43.0,10.0,82.0,7.0
3,29.769306,-95.265465,2016-09-20 07:36:50,7,Tuesday,9,Cloudy,Houston,82.0,10.0,85.0,3.5
2,32.895557000000004,-96.902084,2017-02-17 11:15:38,11,Friday,2,Cloudy,Dallas,64.0,10.0,52.0,10.4
3,29.71478,-95.55728,2016-11-10 16:58:54,16,Thursday,11,Clear,Houston,68.0,10.0,43.0,6.9
2,29.672276,-95.424812,2022-02-16 04:22:23,4,Wednesday,2,Clear,Houston,63.0,10.0,90.0,9.0
3,29.774984000000003,-95.36776,2021-08-24 07:38:12,7,Tuesday,8,Clear,Houston,82.0,10.0,82.0,0.0
3,32.50419,-96.82223,2016-08-10 15:35:47,15,Wednesday,8,Clear,Red Oak,101.5,10.0,30.0,5.8
2,29.5972,-95.426483,2018-07-27 12:29:40,12,Friday,7,Clear,Houston,91.8,10.0,47.0,4.6
2,32.81007,-96.824275,2022-12-27 19:14:10,19,Tuesday,12,Clear,Dallas,45.0,10.0,46.0,7.0
2,29.747841,-95.920502,2021-08-31 06:12:17,6,Tuesday,8,Clear,Brookshire,77.0,9.0,94.0,0.0
2,32.64032,-96.857201,2020-05-08 04:56:14,4,Friday,5,Cloudy,Dallas,73.0,10.0,81.0,9.0
2,29.685756,-95.35509,2022-07-08 11:32:35,11,Friday,7,Cloudy,Houston,93.0,10.0,50.0,9.0
2,30.27366,-97.69743,2023-01-29 21:23:00,21,Sunday,1,Cloudy,Austin,43.0,10.0,76.0,14.0
2,30.014827,-95.363617,2021-01-31 09:08:33,9,Sunday,1,Clear,Humble,57.0,10.0,47.0,18.0
2,32.80015,-96.82141,2017-10-23 10:09:23,10,Monday,10,Cloudy,Dallas,62.1,10.0,50.0,10.4
2,29.870305,-97.938044,2022-08-12 16:24:00,16,Friday,8,Clear,San Marcos,98.0,10.0,35.0,7.0
2,33.122664,-97.034787,2021-01-23 19:35:00,19,Saturday,1,Cloudy,Lake Dallas,52.0,5.0,93.0,8.0
2,32.836544,-96.778915,2018-10-05 21:06:25,21,Friday,10,Cloudy,Dallas,84.9,10.0,63.0,15.0
2,32.788357,-96.767128,2018-09-07 06:25:26,6,Friday,9,Cloudy,Dallas,78.1,4.0,90.0,
2,32.827223539195884,-96.623092889325,2021-12-14 04:40:30,4,Tuesday,12,Cloudy,Mesquite,54.0,0.5,100.0,0.0
2,32.782482,-96.781693,2016-09-23 19:01:17,19,Friday,9,Cloudy,Dallas,91.0,10.0,42.0,16.1
3,32.782127,-96.811897,2017-06-07 07:32:55,7,Wednesday,6,Cloudy,Dallas,75.0,10.0,69.0,5.8
2,31.747999,-106.365601,2020-04-02 11:38:28,11,Thursday,4,Clear,El Paso,72.0,10.0,15.0,17.0
2,33.078419,-96.775726,2020-09-03 18:56:40,18,Thursday,9,Cloudy,Plano,81.0,10.0,70.0,3.0
4,32.415997,-97.226203,2022-10-06 15:12:00,15,Thursday,10,Clear,Alvarado,90.0,10.0,21.0,3.0
2,29.700701,-95.37706,2020-08-18 08:28:36,8,Tuesday,8,Cloudy,Houston,85.0,10.0,53.0,5.0
3,33.36684,-97.179192,2018-01-09 10:31:17,10,Tuesday,1,Cloudy,Sanger,43.0,1.2,100.0,6.9
2,32.662177,-96.867879,2021-01-07 03:49:49,3,Thursday,1,Other,Dallas,47.0,10.0,61.0,24.0
2,29.718836,-95.497345,2017-10-11 12:48:07,12,Wednesday,10,Clear,Houston,77.0,10.0,44.0,6.9
2,32.668354,-96.921526,2022-02-23 12:30:30,12,Wednesday,2,Snow,Duncanville,24.0,4.0,84.0,12.0
2,30.351091,-97.748566,2021-05-07 17:04:32,17,Friday,5,Clear,Austin,85.0,10.0,37.0,7.0
2,29.803858995295503,-95.37294745399772,2021-06-19 16:21:38,16,Saturday,6,Cloudy,Houston,96.0,10.0,37.0,3.0
2,30.138841,-97.678364,2022-12-18 18:50:00,18,Sunday,12,Cloudy,Austin,51.0,10.0,39.0,6.0
3,30.480761,-97.673897,2019-11-26 14:59:19,14,Tuesday,11,Clear,Round Rock,72.0,5.0,83.0,5.0
2,30.345682,-97.573242,2017-11-24 13:39:15,13,Friday,11,Clear,Manor,73.4,8.0,27.0,11.5
2,29.495590000000004,-98.575531,2019-08-16 10:05:34,10,Friday,8,Clear,San Antonio,86.0,10.0,61.0,5.0
3,32.885582,-96.700478,2018-09-21 15:11:41,15,Friday,9,Cloudy,Dallas,82.9,10.0,79.0,11.5
3,32.67487,-97.04435,2022-06-02 15:31:08,15,Thursday,6,Clear,Grand Prairie,82.0,10.0,45.0,7.0
2,29.753695,-95.457787,2020-02-07 14:17:39,14,Friday,2,Clear,Houston,73.0,10.0,28.0,16.0
2,32.816389,-96.78883,2020-11-21 22:09:00,22,Saturday,11,Cloudy,Dallas,66.0,10.0,70.0,0.0
3,29.940561,-95.413773,2018-05-25 16:41:24,16,Friday,5,Cloudy,Houston,86.0,10.0,63.0,8.1
2,29.468159000000004,-98.616852,2020-02-04 07:19:08,7,Tuesday,2,Cloudy,San Antonio,63.0,9.0,100.0,3.0
